"TARGET_deathRate","incidenceRate","medIncome","povertyPercent","MedianAge","MedianAgeMale","MedianAgeFemale","Geography","AvgHouseholdSize","PctNoHS18_24","PctHS18_24","PctSomeCol18_24","PctBachDeg18_24","PctHS25_Over","PctBachDeg25_Over","PctEmployed16_Over","PctUnemployed16_Over","PctPrivateCoverage","PctPrivateCoverageAlone","PctEmpPrivCoverage","PctPublicCoverage","PctPublicCoverageAlone","PctWhite","PctBlack","PctAsian","PctOtherRace","PctMarriedHouseholds","BirthRate","State"
185.1,467.1,48973,17.6,37,35.4,38.7,"Hamilton County, Ohio",2.37,12.6,31.3,NA,13,27.1,21.5,60.2,8.8,68.1,56.1,50.8,32.7,20.4,68.75480295,25.64530449,2.242991119,0.735021649,39.24670876,5.234779851,"Ohio"
185.1,433.4,45195,19,35.4,33.9,36.9,"Hardin County, Ohio",2.55,8.1,29.9,56.3,5.7,49.2,7.2,54.7,9.6,66.8,51.7,47.1,34.1,19.1,96.15263423,0.94844971,0.79405092,0.305646584,52.43500867,8.008741483,"Ohio"
201.4,445.5,42582,16.9,45.9,45.1,46.4,"Harrison County, Ohio",2.45,19.8,46.4,NA,1.6,48.7,5.4,52.9,5.6,67.7,49.8,46.8,37.7,19.3,95.83573211,2.09812576,0.134331222,0.198298471,56.7692553,7.156549521,"Ohio"
199.8,427,41611,19.3,40.1,38.6,41.4,"Highland County, Ohio",2.55,15.1,45.2,NA,3.6,43.1,7.5,50.3,11.5,56.3,41.6,37.8,44.1,26.7,96.22886264,1.380588372,0.34977994,0.039379199,49.87422137,6.779300818,"Ohio"
205.9,460.6,42374,17.5,42.6,42.1,43.1,"Hocking County, Ohio",2.48,14.5,41.2,NA,4.2,43.7,10.1,52.7,9.5,62.2,46,42.5,39.7,21.6,97.42339351,0.819672131,0.335477623,0.103755966,53.90357425,5.314639713,"Ohio"
194.7,462.5,40148,20,44.3,43,45.4,"Jefferson County, Ohio",2.35,9.8,30.9,NA,4.1,42.5,9.6,49.5,8.8,66,49.6,45.1,39.7,21.6,91.65209469,5.688213598,0.336502432,0.069063818,47.93976679,4.806907805,"Ohio"
182.5,483.8,58697,8.9,43.2,41.6,44.7,"Lake County, Ohio",2.39,13.9,29,NA,11.5,33.9,17.3,62.8,6,77,61.9,56.8,28.7,13.6,92.55220387,3.702105589,1.268322023,0.535659026,50.14290988,4.694264339,"Ohio"
188.8,478.5,57308,13.5,39.7,38.6,40.7,"Licking County, Ohio",2.57,14.6,32,NA,6.5,37.2,14.9,61.2,7.2,71.7,57.5,52.5,31.8,17.5,92.7459942,3.377140723,0.987000053,0.321886504,55.02568893,5.540748334,"Ohio"
182.1,465.9,52331,14.7,41,39.5,42.4,"Lorain County, Ohio",2.5,17.3,28,NA,6.5,33.4,14.2,57.3,8.8,71.6,56.2,52.2,34.2,18.5,85.31033937,8.366100174,0.960244366,1.427006914,49.08438337,4.894050891,"Ohio"
196.2,370.7,42344,20.7,37.7,36.1,39.4,"Lucas County, Ohio",2.4,16.5,28.8,NA,8.5,31.2,14.7,56,11.1,64.7,50.5,46.5,37.8,22.4,72.97030906,18.83780581,1.698982948,2.037312526,38.87703455,5.157532738,"Ohio"
197,449.1,52996,12.6,40.2,38.9,41.8,"Madison County, Ohio",2.57,19.1,39.4,NA,5.3,40.7,12.2,52.7,5.9,72.9,57.9,53.8,31.3,16.1,90.48232695,5.844992636,0.810014728,0.271539028,54.0721857,4.909090909,"Ohio"
190.7,463.1,41316,18.9,43.3,41.2,45.4,"Mahoning County, Ohio",2.32,16.4,31.8,43.3,8.4,38.1,14.2,53.7,9.5,63.8,49,44.3,40.7,24.3,80.24642933,15.5024515,0.793860584,0.769985078,42.50741385,4.348522463,"Ohio"
202,502.1,42240,21.3,40.4,39,42.3,"Marion County, Ohio",2.43,20.5,39.5,NA,4.9,42.6,7.5,47.8,9.6,63.2,46.2,42.6,41.2,23.4,90.04746524,5.824727416,0.465553584,1.012996072,50.3840183,6.933232742,"Ohio"
206.9,435.2,38081,22.6,42.3,42,42.8,"Meigs County, Ohio",2.49,18.2,41.7,NA,8,43.5,8.3,46.4,12.1,56.9,40.7,37.3,45.9,27.4,97.48221361,1.111915818,0.191709624,0.038341925,52.45655439,5.707001373,"Ohio"
181.9,443.1,52606,8.9,40.1,39.3,41.1,"Mercer County, Ohio",2.54,14.8,39.6,NA,10.9,49.1,9.9,64.6,5.5,79.3,63.2,57.8,27.6,12.1,97.42799109,0.435601889,0.259403372,0.37686905,57.88052013,6.325515281,"Ohio"
177.8,449.5,51868,10.6,41.4,40.3,42.5,"Miami County, Ohio",2.49,14.6,41.2,NA,6.7,36.9,13.3,60,7.6,73,57.8,54,31.9,16.3,94.37966711,2.174522059,1.31379387,0.168088333,52.19885742,4.84544324,"Ohio"
187.9,438.4,37923,18.1,43.9,43.3,44.7,"Morgan County, Ohio",2.41,16.3,52.1,NA,1.2,47.5,7.2,47.1,9.3,58.6,41,38.6,43.1,24,93.20726883,3.540535104,0.127405619,0.268222356,57.0751634,5.657937278,"Ohio"
185,456.7,49846,12.1,41.2,40.4,41.8,"Morrow County, Ohio",2.73,21.7,33.7,37.4,7.2,46.2,8.9,58.7,7,71.3,55.4,51.2,32.9,16.8,97.47399703,0.405760658,0.125728655,0.085724083,59.05511811,4.83615222,"Ohio"
211.5,466.1,41814,19.1,40.3,38.8,42,"Muskingum County, Ohio",0.0245,11.7,37.9,NA,6.2,42.9,9.8,54.8,8.3,61.9,46,42.6,41.9,25.1,92.5874256,3.292410714,0.348772321,0.23484003,48.00210151,5.739536774,"Ohio"
185.3,457.1,50345,10.1,47.3,46.2,48.6,"Ottawa County, Ohio",2.33,13.8,47.6,NA,7.8,38.6,13.7,57.3,5.5,75.6,55.9,50.3,35.3,15.4,95.64161119,0.966911229,0.354696079,1.518390749,55.11711088,4.504504505,"Ohio"
215.5,451.2,47358,12.3,41,40.3,41.5,"Paulding County, Ohio",2.48,16.1,41.3,38,4.7,50.1,8.4,57.1,6.6,70.2,52.5,48.2,37,19,94.90738325,1.017479781,0.412209757,1.65927472,56.20210417,7.380254154,"Ohio"
200.6,443.4,43341,17.8,40,39.5,40.4,"Perry County, Ohio",2.59,25.9,37.4,35,1.7,43.9,7,51.9,9.5,62.5,48.5,45.1,40.4,24.7,97.69326856,0.26925746,0.205412908,0.116585704,55.10159652,4.775349865,"Ohio"
217.9,468,40512,21.9,40.8,39.8,41.9,"Pike County, Ohio",2.55,21.6,46.4,NA,3.3,42,7.1,44.1,13.4,52.1,37,35.3,47.6,31.4,96.28820961,0.697281307,0.313424426,0.214818989,45.32906764,5.373276272,"Ohio"
186.3,458.7,52047,14.2,37.6,37,38,"Portage County, Ohio",2.54,6.9,24.3,NA,10.1,37.8,16.2,60.7,8.7,74.5,61.4,56.1,28.9,15.5,91.43344225,3.903716561,1.754819422,0.418167106,49.96969945,3.908475144,"Ohio"
192.7,471.1,49516,13,41.9,40.3,43.2,"Preble County, Ohio",2.56,19.2,34.4,42.6,3.7,46,8.1,58.4,7.3,68.5,52.4,48.3,36.2,19.6,97.37056763,0.621371335,0.513411065,0,56.00347308,3.877752218,"Ohio"
154.6,425.6,56519,7.8,39.7,38.4,41.1,"Putnam County, Ohio",2.6,16.2,31.8,41.8,10.2,42.8,11.9,66.8,3.4,85.3,69,64.6,24.2,9.1,95.47741634,0.324713316,0.175520711,2.805406038,63.98957775,6.184443536,"Ohio"
186,445.1,41948,15.9,41.3,39,43.4,"Richland County, Ohio",2.4,21.2,40.9,NA,4.6,41.2,10.5,51.4,8.7,65.4,46.9,43.1,40.1,21.1,87.02253254,7.479233436,0.710478122,0.530610243,47.42739538,4.974134501,"Ohio"
203.9,449.2,42466,19.2,40.6,39.7,41.9,"Ross County, Ohio",2.52,20.9,40.1,NA,3.7,42.8,9.3,48.3,11.3,62.1,47.2,44.2,40.4,24.8,90.33413505,5.22667908,0.531460936,0.315514521,51.75634087,4.967320261,"Ohio"
203,503,37625,27.2,39.5,37.2,41.4,"Scioto County, Ohio",2.5,15.4,35.1,NA,3.2,40.5,8.6,44,9.6,55.2,40.7,37.9,46.2,29,94.35507646,2.636604843,0.439647769,0.255072612,46.52861953,4.764332654,"Ohio"
174,439,45003,17.5,39,37.3,41.6,"Seneca County, Ohio",2.45,10.8,28.7,NA,4.1,46,9.4,56.6,8.1,72.4,55.7,51,34.4,18,94.21051691,2.499597704,0.647249191,0.779559799,50.84037515,4.557619009,"Ohio"
167.3,405,50774,10.7,38.9,37.8,40.3,"Shelby County, Ohio",2.62,14.7,44.4,NA,6.2,44.1,9.7,62.6,6.7,77.4,62.1,56.9,28.9,14,94.51362423,2.604601871,0.71942446,0.330160801,57.14516912,6.776406036,"Ohio"
176.4,449.3,47745,14.9,41.8,40.3,43.1,"Stark County, Ohio",2.43,13.6,32.1,NA,7.6,38.3,14.4,57.9,8.5,70.4,54.2,49.8,34.9,18.6,88.7249686,7.151867171,0.780043682,0.234679809,48.35389168,5.285174738,"Ohio"
178.1,437.5,50453,13.4,40.7,39.2,42.1,"Summit County, Ohio",2.41,13.5,29.4,NA,10.7,32.3,19.4,59.1,8.4,70.9,56.7,52.2,32.3,17.6,79.86830231,14.31049724,2.571205525,0.386455955,45.07926592,4.582141722,"Ohio"
187,478.5,43160,17.2,43.6,41.9,45.3,"Trumbull County, Ohio",2.33,19.5,42.3,32.3,6,45.2,12.1,52.5,7.4,63.8,48.6,44.4,38.5,22.3,88.7742098,8.347991259,0.539314736,0.163781115,45.65002073,4.660949114,"Ohio"
168.7,447.1,46128,13.4,41,39.3,42.7,"Tuscarawas County, Ohio",2.49,16.1,43.2,NA,6.5,46.9,9.9,58.2,7,67.7,52.6,48.3,34.9,18.3,96.6395892,0.84468753,0.37541668,0.495161656,53.99449786,5.283776996,"Ohio"
165.7,459.6,69900,7.7,38.1,38.2,38.1,"Union County, Ohio",2.73,13.6,41.4,NA,11.5,36.8,17.9,61.7,4.2,79.3,66.9,62.9,24.4,12.8,92.21993641,2.332148869,2.730503086,0.35720965,61.70039607,5.668411867,"Ohio"
172.1,425,49565,10.1,41.5,40.3,42.6,"Van Wert County, Ohio",2.49,16.7,41.5,34.6,7.1,48.7,9.4,58.2,7.5,71.4,53.4,49,36.5,18,96.57754759,0.899356103,0.279955207,0.804871221,55.08586526,4.894094994,"Ohio"
184.3,456.6,37633,23.7,41,40,42.1,"Vinton County, Ohio",2.63,16.4,43.8,NA,1.6,45.9,5.8,48.4,12,56.2,42.8,39.5,44.5,27.4,97.15883331,0.43070878,0.015112589,0,54.02644231,8.863399374,"Ohio"
160.4,444.5,72973,5.8,38.7,37.3,40,"Warren County, Ohio",2.73,15.5,30.4,NA,13.1,26.8,25,62.5,6.1,83.8,71.4,64.9,20.8,9.6,89.67332982,3.456319686,4.511722658,0.631604795,63.68381424,4.708366736,"Ohio"
186.2,475.4,45048,15.7,43.6,42.1,45,"Washington County, Ohio",2.38,11.7,40,NA,7.8,41.5,11.8,51.7,6.8,66.4,49.5,45.7,39.2,20.7,96.24618996,1.113266287,0.676435592,0.247754723,51.77545484,5.009079903,"Ohio"
170.3,417.8,50106,13.9,38.8,37.5,40.2,"Wayne County, Ohio",2.6,17.7,32.3,NA,5.2,41,13.3,60.5,4.8,69.3,54.6,48.8,29.6,15.2,95.35758553,1.68499883,0.810428964,0.393513101,57.62759264,6.420871739,"Ohio"
185.1,412.3,42214,14.2,41.6,40,43.2,"Williams County, Ohio",2.39,15.2,46.1,NA,6.2,45.4,9.3,57.5,7.1,71.4,53.8,49.9,36.2,18.7,95.64007917,1.19563473,0.353073343,1.270529075,50.02640264,7.598197038,"Ohio"
173,403,54996,13.5,34.8,33.8,35.9,"Wood County, Ohio",2.44,5.5,16.6,NA,10.7,31.3,18,62.1,7.2,81.8,67.4,62.4,24.2,10.6,92.16433254,2.714823292,1.682119719,0.986150444,49.45798646,4.528947447,"Ohio"
220.9,416.8,31386,27.2,37,36.4,38.2,"Adair County, Oklahoma",2.78,24.4,47.6,NA,2.8,42.6,10,49.2,7.9,38.6,29.4,26.6,41.9,29.4,44.2885411,0.296815974,0.589134736,0.98938658,51.95783133,5.336200156,"Oklahoma"
159.5,447.6,51885,16.6,44.7,44.2,46.2,"Alfalfa County, Oklahoma",2.28,16.6,45.4,32,6,40.6,14.7,45.6,4.9,68.1,48.8,36.8,35.5,16.4,78.36663771,1.911381407,0.034752389,1.911381407,53.13706564,4.431818182,"Oklahoma"
151.7,442,35910,21.8,40.7,39.3,42.7,"Atoka County, Oklahoma",2.37,25.1,41.5,31.8,1.6,40.8,9.6,42.3,8.7,47.3,33.6,28.7,43.4,25.4,74.20537897,4.091758953,0.510570977,0.640011506,52.11106885,5.756929638,"Oklahoma"
181,360.4,56664,10.5,41.5,41.5,41.5,"Beaver County, Oklahoma",2.7,34.2,32.3,NA,5.9,37.7,14.6,59.5,3,71.4,56.2,49.6,26.9,12.9,80.8318264,0.61482821,0.072332731,16.92585895,60.68418443,2.923473775,"Oklahoma"
182.4,415.1,46625,15,34.7,33.8,36.8,"Beckham County, Oklahoma",2.87,31.1,37.8,NA,1.3,40.4,11.6,53.6,2.9,64.4,54.6,48.1,27,15.8,83.24892704,3.489270386,0.82832618,3.321888412,50.65693431,3.754407799,"Oklahoma"
180.2,472.6,44309,18.4,41.1,37.7,45.5,"Blaine County, Oklahoma",2.25,29.9,25,NA,3.3,39.4,12.2,43,3,65.1,44.7,36.3,41.1,19.9,78.80733945,5.616717635,0.265035678,3.628950051,49.58100559,2.110199297,"Oklahoma"
191.7,440.5,38187,19.1,37.1,35.7,38.6,"Bryan County, Oklahoma",2.58,15.2,29.5,NA,8,33.4,13.5,52.9,8.1,57.6,37.8,32.1,38.9,19.6,74.18130582,1.94532191,0.497693339,3.088425789,47.96176046,7.559938128,"Oklahoma"
211.4,429.4,39933,23.5,37,35.7,40.1,"Caddo County, Oklahoma",2.77,25.5,41.9,NA,2.9,41.2,11.3,49,9.5,51.1,37.5,32,37.2,21.4,63.08526869,2.742837769,0.261061197,3.776911341,49.32366203,5.189317106,"Oklahoma"
150.3,457.3,39743,15.8,52.2,52,52.5,"Wallowa County, Oregon",2.18,16.7,39,40.6,3.8,33.1,13.9,50.7,9.5,64.4,39.1,26.3,48,21.3,95.59574158,0.30625638,0.233338195,0.350007292,49.3835172,4.545454545,"Oregon"
185.4,444.1,44010,16.8,41,40.5,41.7,"Wasco County, Oregon",2.5,26.8,31.3,35.9,6,28.5,11.7,53.3,9,62.1,42.8,35.8,40.6,20.9,86.58010356,0.662953083,1.01992782,4.65636278,52.25680132,5.246743717,"Oregon"
145.5,429.2,66315,12.5,36.1,35.3,37,"Washington County, Oregon",2.66,14.1,31.7,NA,12,19,26.1,63.6,7.6,73.3,62.7,56.2,24.6,13.9,77.57321875,1.808849176,9.28408335,5.691015983,53.19678723,5.186880244,"Oregon"
144.6,375,33387,23.3,56.5,58.6,55,"Wheeler County, Oregon",1.97,12.5,22.2,NA,19.4,36.1,10.7,46.7,8.5,74.4,43.2,32.3,46.6,11.9,96.81008902,0,0.370919881,0.370919881,54.69448584,1.754385965,"Oregon"
168.6,466.8,52903,15.4,38.2,36.9,39.4,"Yamhill County, Oregon",2.78,12.1,33.6,NA,5.5,29.8,14.9,55,9.7,67.7,52.8,46.1,34.6,18.9,88.02697811,1.236167288,1.277702509,4.509538267,54.91358025,4.397120317,"Oregon"
165.3,470.7,60179,10.8,42.8,41.8,43.9,"Adams County, Pennsylvania",2.55,11.4,35.8,NA,6.3,42,12.6,60.7,5.7,78.9,61.2,52.9,28.6,11.4,92.29612743,1.548635609,0.727151238,3.349808877,58.10750661,4.47016211,"Pennsylvania"
171.1,458.5,44326,13.8,45.6,44.4,46.5,"Armstrong County, Pennsylvania",2.36,15.2,42.8,NA,10,49.4,10.5,53.2,8.5,72.3,51.8,47.8,38.8,16.9,97.75371806,0.935583048,0.185351359,0.223598464,51.86159024,4.390138408,"Pennsylvania"
180.2,476.1,51041,11.7,44.8,42.9,46.6,"Beaver County, Pennsylvania",2.38,12.7,36,NA,11.3,39.2,15.3,57.7,6.8,73.9,55,50.3,36.9,16.8,90.94619666,6.06001708,0.577789557,0.237359013,49.70961344,4.491424455,"Pennsylvania"
151.2,479.9,46890,13.6,45,44.1,46.3,"Bedford County, Pennsylvania",2.43,18.6,48.1,27,6.3,50.8,8.5,56,7.3,70.9,52.6,44.2,34.9,15.3,97.71829035,0.568390172,0.226133724,0.305586114,54.965,4.585306863,"Pennsylvania"
162.4,472.4,55936,14.3,39.7,38.4,40.8,"Berks County, Pennsylvania",2.61,13.9,35.5,43.1,7.5,38.4,15.1,59.9,9,71.2,56.6,50.9,32.6,17.4,83.68147066,4.979164905,1.408331622,5.046561907,51.44737529,5.334555643,"Pennsylvania"
179.4,478.4,43343,15,42.8,41,44.5,"Blair County, Pennsylvania",2.41,8.4,40.5,NA,10,48.2,13.1,55.5,6.4,70.6,51.9,46.4,38.3,18.7,95.93192459,1.594331267,0.71175503,0.213526509,48.79100208,4.508674734,"Pennsylvania"
183.8,484.4,47242,12.9,44.1,43.1,45,"Bradford County, Pennsylvania",2.52,21.7,41.2,NA,8.7,48,11.7,53.4,5.6,69,50.6,45.1,37.7,17.4,97.31792762,0.538342868,0.623513531,0.266760944,53.48140241,5.284901395,"Pennsylvania"
168.7,500.5,77823,6.6,43,41.7,44.2,"Bucks County, Pennsylvania",2.65,10.9,31.3,NA,16.6,30.7,22.8,63.3,7,83.4,67.8,60.4,24.5,9.3,88.99650964,3.859025859,4.351059636,0.964437273,58.12001751,4.681322269,"Pennsylvania"
169.7,509.4,60851,8.9,42.7,41.5,43.6,"Butler County, Pennsylvania",2.42,8.9,32,NA,10.3,34.9,21.1,60.8,5.9,81,64.7,58.5,27.6,11.2,96.32611517,1.163773837,1.079762398,0.135710785,55.70519362,4.004308281,"Pennsylvania"
159.6,560.4,40257,14.2,49.9,48.3,51.3,"Cameron County, Pennsylvania",2.2,11.1,47.1,NA,9.2,48.7,11.7,54.2,4.5,71.1,48,44,44.4,18.2,97.98726638,0.616142945,0.123228589,0.123228589,45.52995392,3.510758777,"Pennsylvania"
191.8,496.1,49252,13,45,43.9,46.4,"Carbon County, Pennsylvania",2.48,9.4,39.7,NA,6.8,46.2,9.6,54.5,8.6,71.8,51.9,45.2,37.6,17.4,96.0748213,1.525512888,0.471887861,0.451774608,52.33971496,3.33234816,"Pennsylvania"
142.4,442.6,51573,17.9,30.3,29.3,31.8,"Centre County, Pennsylvania",2.47,3.7,23.5,61.9,10.9,31.6,21.7,55.2,5.1,83.5,69.8,59.5,21.4,8.4,88.37558531,3.841645388,5.549254545,0.500560755,46.5592921,3.704047746,"Pennsylvania"
159.1,486.2,85613,7.3,40.1,38.8,41.2,"Chester County, Pennsylvania",2.66,11.4,28.6,NA,14.4,23.2,29.3,64.7,5.9,82.4,68.9,61.6,21.9,9.3,86.42420414,5.913334131,4.472956883,1.107499652,58.35469775,4.919274098,"Pennsylvania"
179.4,495.4,43202,15.1,40.3,39.4,41.1,"Clarion County, Pennsylvania",2.39,8.9,30.1,NA,5.4,47,12.3,51.7,8.1,70.6,52.7,46.4,36.2,16.8,96.87484159,1.183656917,0.615907132,0.248390531,50.2590019,4.792232199,"Pennsylvania"
183,473.5,40230,16.5,43.9,42.3,45.7,"Clearfield County, Pennsylvania",2.38,22,41.6,NA,7.2,50.9,9.2,50.3,7.8,66.2,47.7,42.1,41.6,21.8,95.2239283,2.45380672,0.517561437,0.368808625,52.7799604,4.179907113,"Pennsylvania"
196.6,486,44224,17.4,38.1,37.5,38.6,"Clinton County, Pennsylvania",2.52,10.6,29.2,51.3,8.8,45.6,11.3,55,6.1,69.3,51.8,47.2,36.7,17.4,96.21345989,1.499469884,0.527591256,0.138839804,51.3855096,4.785376874,"Pennsylvania"
191.8,481.8,43969,14.9,42.4,41.4,43.2,"Crawford County, Pennsylvania",2.42,16.1,36.6,NA,4.6,45,12.4,53.4,7.2,64.9,47.4,41.7,38.6,19.5,95.79359537,1.863915826,0.501471211,0.209518794,52.06362979,6.020996295,"Pennsylvania"
154.6,460.3,62692,9.1,40.8,39.4,42.1,"Cumberland County, Pennsylvania",2.38,11.5,22.8,NA,8.6,35,20.3,61.4,5.6,81.4,64.6,57.6,26.6,10.5,89.63744734,3.413039967,3.362092889,1.092669834,52.66284523,4.691477538,"Pennsylvania"
189.9,514.8,46965,10.5,46.4,45.4,47.5,"Elk County, Pennsylvania",2.34,13.2,47.5,NA,8.2,50.4,11.6,57.5,5.2,75,55.2,49.9,35.2,16,98.13197322,0.506853682,0.420784189,0.261396238,50.40018121,4.291640077,"Pennsylvania"
182.5,478.6,45476,16.4,38.8,37.3,40.5,"Erie County, Pennsylvania",2.43,12.1,31.8,45.5,10.6,40,16.9,57.1,8,69.6,53.8,48.1,36.7,19.4,87.52474469,7.066798162,1.423221777,0.873657355,46.11948988,4.900650039,"Pennsylvania"
206.5,462.1,37794,21.9,43.3,37,59.6,"Forest County, Pennsylvania",1.86,34.2,58.2,NA,0.3,53.6,5.7,17.6,4.8,68.2,35.8,29.6,56.2,18.9,66.03350481,27.31829574,0.68592534,2.770083102,49.84802432,1.652892562,"Pennsylvania"
162.2,468.5,50434,11.9,40.9,39.9,42,"Franklin County, Pennsylvania",2.56,18.5,47.2,27.9,6.4,43.9,12,58.9,6.9,72.6,55.1,48.6,31,13.3,92.94677742,3.815871557,1.028991693,0.749253045,55.20744408,4.842223007,"Pennsylvania"
177.5,458.9,48084,13.3,43.2,42.4,44.3,"Fulton County, Pennsylvania",2.46,17.8,48.8,NA,5.9,51.1,8,55.4,7.5,70.9,52.5,47,37.5,17.9,97.01238601,1.429154757,0.142915476,0.306247448,56.30872483,4.970178926,"Pennsylvania"
193.5,501.4,49897,16.5,502.8,40.7,43.5,"Greene County, Pennsylvania",2.33,10.7,42.9,38.3,8.1,47.3,11.6,46.6,6.4,71.4,54.5,49.9,36.2,17,92.21624756,5.071432337,0.218778006,0.548262955,50.06252605,6.037875061,"Pennsylvania"
172.7,423.7,44531,15.1,42.5,40.7,44.1,"Huntingdon County, Pennsylvania",2.36,9.9,50.5,34.3,5.2,51.7,9.1,48.6,8.1,70.5,51.5,45.9,38.2,17.9,92.1491744,5.284712238,0.457456542,0.411710887,55.09433962,6.823375775,"Pennsylvania"
151.6,425.1,42611,17,38.9,37.1,40.8,"Indiana County, Pennsylvania",2.41,7.1,22,64.8,6.1,43.9,13.5,52.9,7.8,73.2,56.3,49.1,31.1,13.4,94.49229194,2.508675124,1.118379885,0.315148757,50.63562432,4.149417541,"Pennsylvania"
183.2,495.4,43810,13.3,43.6,42.2,45.1,"Jefferson County, Pennsylvania",2.38,16.3,44.9,30.9,7.9,51.2,9.7,54.2,6.4,67.8,50.6,45.3,37,17.9,98.02484583,0.527303602,0.254714452,0.10724819,52.48119487,6.414368185,"Pennsylvania"
162.9,393.5,48944,12.3,43,42.2,43.9,"Juniata County, Pennsylvania",2.61,24.4,47.1,NA,3.8,51,8,56.2,5.7,69.6,52.3,46.5,31.9,13.1,96.71352048,0.757179105,0.394699746,1.276732853,56.92536996,5.734425605,"Pennsylvania"
178.3,482.8,45098,15.4,42.3,40.4,43.8,"Lackawanna County, Pennsylvania",2.41,11,23.5,NA,12,37.7,16.3,55.5,6.9,72.5,55.6,50.6,35.1,17,92.69836362,3.086306972,2.117034185,0.672260247,44.9714232,3.545136747,"Pennsylvania"
157.6,449.7,57369,10.5,38.4,37.1,39.6,"Lancaster County, Pennsylvania",2.64,18.9,35.9,37.5,7.8,38.2,16.4,62.4,6.1,70.6,56.2,50.1,29.5,15,88.55258989,4.031375892,2.0436954,3.185494214,56.86991246,6.226276831,"Pennsylvania"
186.1,493.6,44903,13.2,44.4,42.4,45.9,"Lawrence County, Pennsylvania",2.38,12.8,34.4,NA,8.7,45,13.2,53.7,7,68.4,50.5,44.9,39.9,20.3,93.19889639,3.798703484,0.417218097,0.548439918,49.46891725,4.727253413,"Pennsylvania"
172.8,471.7,53861,10.9,41.1,39.6,42.4,"Lebanon County, Pennsylvania",2.54,17.7,34,NA,9.2,43.9,12,60.2,6.9,71.2,54,48.1,33.1,15.3,88.13192317,1.988569408,1.151897243,6.36784115,52.66229169,5.989257845,"Pennsylvania"
168.4,484,58283,12.8,39.5,38.1,40.7,"Lehigh County, Pennsylvania",2.6,13.6,33.5,NA,9.5,33.1,17.3,59.9,8.5,70,55.9,50.4,32.8,17.9,79.30350155,6.530794156,3.16967339,7.834766619,48.97730666,5.408652416,"Pennsylvania"
178.5,521.8,45211,16,496.8,39.2,43.1,"Lycoming County, Pennsylvania",2.42,11.9,35.3,44.7,8.1,41.1,13,56.9,7.7,71.9,55.2,49.8,34.4,17.2,91.8443972,4.834727747,0.667775339,0.648916472,49.22668061,5.48894218,"Pennsylvania"
170.4,465.6,44723,16.6,42.4,40.8,44.2,"McKean County, Pennsylvania",2.29,15.6,35.4,NA,6.9,48.2,10,51.8,9.1,70.4,50.7,46.4,39.1,18.5,94.76028356,2.371513851,0.487361254,0.610950471,44.56321839,6.282490875,"Pennsylvania"
186.7,501.6,43559,14.6,43.8,41.9,45.3,"Mercer County, Pennsylvania",2.37,15,37.8,NA,7.1,44.4,13.9,52.7,6.8,69.5,51.5,46,38,19.2,91.3735692,5.678113077,0.701526188,0.420568852,49.96487068,4.669101054,"Pennsylvania"
168.3,485.2,40957,16.3,43.5,42.2,44.5,"Mifflin County, Pennsylvania",2.46,24.8,44.5,NA,5.7,50.2,8.2,53.2,6.4,63.3,44.3,39.5,39.6,18.9,97.32833423,0.719871452,0.482056776,0.203535083,51.21833921,5.671766053,"Pennsylvania"
180,460.1,59492,13.3,41.8,40.9,42.5,"Monroe County, Pennsylvania",2.89,9.7,35.3,NA,6.7,36.6,14.9,56,12,70.6,55,48.5,31.6,16,78.09877234,13.61440544,2.211089998,2.690596315,55.42524041,4.318836947,"Pennsylvania"
161.8,490.8,79576,7.1,41.1,39.5,42.5,"Montgomery County, Pennsylvania",2.57,11.4,28.8,NA,17.9,24.8,26.3,64,6.4,83.4,68.4,60,24.3,9.6,80.69633566,8.869576983,7.028672645,1.096350419,55.17681595,4.502231194,"Pennsylvania"
172.7,525.7,61510,10,41.8,40,43.2,"Northampton County, Pennsylvania",2.56,9.3,28.7,NA,9.1,35.3,17.2,59.2,7.3,77.1,60.3,54.2,30.1,13.5,86.47568888,5.04145306,2.749519385,2.400072092,53.42832095,4.239802406,"Pennsylvania"
189.7,479.1,54920,8.7,42.1,41,43.2,"Perry County, Pennsylvania",2.49,16.8,48.7,NA,5.8,46,10.6,62.2,6.3,76.2,59.3,54.2,27.5,11.1,97.21741796,0.862578541,0.308689275,0.324014274,56.83162842,5.221317107,"Pennsylvania"
211.7,533.5,39037,25.8,33.7,32.2,35.2,"Philadelphia County, Pennsylvania",2.59,14.3,30.1,NA,12.6,33.8,14.9,51.4,13.9,55.7,44.1,38.8,41.3,27.6,41.67215409,42.75757007,6.864826838,5.573246769,27.45994321,5.282605624,"Pennsylvania"
157.4,461.5,58375,10.6,46,45.4,46.6,"Pike County, Pennsylvania",2.66,13.1,32.1,46.2,8.6,35.8,14.7,51.9,11.6,72.5,53.7,48.3,35.9,16.1,89.42117531,5.871238876,1.536233931,1.214860856,58.48474785,5.499704317,"Pennsylvania"
191.9,456.5,40323,14.3,45.8,44.5,46.8,"Potter County, Pennsylvania",2.57,15,45.4,31.9,7.7,48.2,9.2,49.5,6.9,67.2,46.4,40.7,40.6,18.5,97.75565403,0.575473327,0.345283996,0.270472464,52.76653171,6.77146312,"Pennsylvania"
